architecture,seed,episode_id,phase,cell,count,mass,baseline_gap,candidate_gap,gap_delta
innovation_gru,275000003,valid:lambda3:273000004:neural,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000004:neural,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000004:neural,post,CC,74,0.7047619047619048,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000004:neural,post,CW,10,0.09523809523809523,0.0,0.04065497262137277,0.04065497262137277
innovation_gru,275000003,valid:lambda3:273000004:neural,post,WC,6,0.05714285714285714,0.006730724516369048,0.0,-0.006730724516369048
innovation_gru,275000003,valid:lambda3:273000004:neural,post,WW,12,0.11428571428571428,0.027691654931931268,0.027691654931931268,0.0
innovation_gru,275000003,valid:lambda3:273000004:period4_hold,initial,CC,1,0.01639344262295082,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000004:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000004:period4_hold,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000004:period4_hold,initial,WW,2,0.03278688524590164,0.004697017982357838,0.004697017982357838,0.0
innovation_gru,275000003,valid:lambda3:273000004:period4_hold,post,CC,32,0.5245901639344263,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000004:period4_hold,post,CW,8,0.13114754098360656,0.0,0.04502684171082544,0.04502684171082544
innovation_gru,275000003,valid:lambda3:273000004:period4_hold,post,WC,5,0.08196721311475409,0.015028312558033427,0.0,-0.015028312558033427
innovation_gru,275000003,valid:lambda3:273000004:period4_hold,post,WW,13,0.21311475409836064,0.09454267533099064,0.11185439688260437,0.01731172155161373
innovation_gru,275000003,valid:lambda3:273000005:neural,initial,CC,1,1.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000005:neural,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000005:neural,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000005:neural,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000005:neural,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000005:neural,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000005:neural,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000005:neural,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000005:period4_hold,initial,CC,1,0.0006093845216331506,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000005:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000005:period4_hold,initial,WC,2,0.001218769043266301,5.4857485327758417e-05,0.0,-5.4857485327758417e-05
innovation_gru,275000003,valid:lambda3:273000005:period4_hold,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000005:period4_hold,post,CC,839,0.5112736136502133,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000005:period4_hold,post,CW,212,0.1291895185862279,0.0,0.003467902695529712,0.003467902695529712
innovation_gru,275000003,valid:lambda3:273000005:period4_hold,post,WC,14,0.008531383302864107,0.0003355612920450772,0.0,-0.0003355612920450772
innovation_gru,275000003,valid:lambda3:273000005:period4_hold,post,WW,573,0.3491773308957952,0.01669770330281464,0.01669770330281464,0.0
innovation_gru,275000003,valid:lambda3:273000005:analytic,initial,CC,1,1.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000005:analytic,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000005:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000005:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000005:analytic,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000005:analytic,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000005:analytic,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000005:analytic,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000006:period4_hold,initial,CC,3,0.0018281535648994515,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000006:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000006:period4_hold,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000006:period4_hold,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000006:period4_hold,post,CC,1007,0.6136502132845826,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000006:period4_hold,post,CW,183,0.11151736745886655,0.0,0.020245969331823856,0.020245969331823856
innovation_gru,275000003,valid:lambda3:273000006:period4_hold,post,WC,207,0.12614259597806216,0.023591344709588142,0.0,-0.023591344709588142
innovation_gru,275000003,valid:lambda3:273000006:period4_hold,post,WW,241,0.14686166971358927,0.02432283913486255,0.02121473738945235,-0.003108101745410201
innovation_gru,275000003,valid:lambda3:273000006:analytic,initial,CC,3,0.21428571428571427,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000006:analytic,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000006:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000006:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000006:analytic,post,CC,1,0.07142857142857142,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000006:analytic,post,CW,2,0.14285714285714285,0.0,0.05271366664341518,0.05271366664341518
innovation_gru,275000003,valid:lambda3:273000006:analytic,post,WC,3,0.21428571428571427,0.1439190592084612,0.0,-0.1439190592084612
innovation_gru,275000003,valid:lambda3:273000006:analytic,post,WW,5,0.35714285714285715,0.26730070795331684,0.17598271369934082,-0.09131799425397602
innovation_gru,275000003,valid:lambda3:273000006:neural,initial,CC,3,0.16666666666666666,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000006:neural,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000006:neural,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000006:neural,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000006:neural,post,CC,5,0.2777777777777778,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000006:neural,post,CW,3,0.16666666666666666,0.0,0.016005092196994357,0.016005092196994357
innovation_gru,275000003,valid:lambda3:273000006:neural,post,WC,2,0.1111111111111111,0.07622136010064019,0.0,-0.07622136010064019
innovation_gru,275000003,valid:lambda3:273000006:neural,post,WW,5,0.2777777777777778,0.17363373438517252,0.17363373438517252,0.0
innovation_gru,275000003,valid:lambda4:274000001:analytic,initial,CC,1,0.04,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000001:analytic,initial,CW,1,0.04,0.0,0.003804473876953125,0.003804473876953125
innovation_gru,275000003,valid:lambda4:274000001:analytic,initial,WC,1,0.04,0.001957244873046875,0.0,-0.001957244873046875
innovation_gru,275000003,valid:lambda4:274000001:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000001:analytic,post,CC,13,0.52,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000001:analytic,post,CW,1,0.04,0.0,0.01099130630493164,0.01099130630493164
innovation_gru,275000003,valid:lambda4:274000001:analytic,post,WC,3,0.12,0.04835275650024414,0.0,-0.04835275650024414
innovation_gru,275000003,valid:lambda4:274000001:analytic,post,WW,5,0.2,0.05483722686767578,0.03364711761474609,-0.02119010925292969
innovation_gru,275000003,valid:lambda4:274000001:neural,initial,CC,1,0.05555555555555555,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000001:neural,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000001:neural,initial,WC,2,0.1111111111111111,0.006122165256076389,0.0,-0.006122165256076389
innovation_gru,275000003,valid:lambda4:274000001:neural,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000001:neural,post,CC,4,0.2222222222222222,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000001:neural,post,CW,1,0.05555555555555555,0.0,0.008789486355251737,0.008789486355251737
innovation_gru,275000003,valid:lambda4:274000001:neural,post,WC,3,0.16666666666666666,0.08072143130832249,0.0,-0.08072143130832249
innovation_gru,275000003,valid:lambda4:274000001:neural,post,WW,7,0.3888888888888889,0.06777164671156141,0.06777164671156141,0.0
innovation_gru,275000003,valid:lambda4:274000001:period4_hold,initial,CC,1,0.0006093845216331506,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000001:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000001:period4_hold,initial,WC,2,0.001218769043266301,6.715354942679769e-05,0.0,-6.715354942679769e-05
innovation_gru,275000003,valid:lambda4:274000001:period4_hold,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000001:period4_hold,post,CC,642,0.3912248628884826,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000001:period4_hold,post,CW,57,0.03473491773308958,0.0,0.00254556712836917,0.00254556712836917
innovation_gru,275000003,valid:lambda4:274000001:period4_hold,post,WC,67,0.04082876294942109,0.0034203334671197177,0.0,-0.0034203334671197177
innovation_gru,275000003,valid:lambda4:274000001:period4_hold,post,WW,872,0.5313833028641073,0.016288985572596427,0.016340217816982236,5.123224438580848e-05
innovation_gru,275000003,valid:lambda4:274000002:neural,initial,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000002:neural,initial,CW,1,1.0,0.0,0.059101104736328125,0.059101104736328125
innovation_gru,275000003,valid:lambda4:274000002:neural,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000002:neural,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000002:neural,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000002:neural,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000002:neural,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000002:neural,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000002:period4_hold,initial,CC,2,0.001218769043266301,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000002:period4_hold,initial,CW,1,0.0006093845216331506,0.0,3.6015298437738043e-05,3.6015298437738043e-05
innovation_gru,275000003,valid:lambda4:274000002:period4_hold,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000002:period4_hold,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000002:period4_hold,post,CC,644,0.3924436319317489,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000002:period4_hold,post,CW,37,0.02254722730042657,0.0,0.0019402886076281523,0.0019402886076281523
innovation_gru,275000003,valid:lambda4:274000002:period4_hold,post,WC,47,0.028641072516758074,0.0013761366379834907,0.0,-0.0013761366379834907
innovation_gru,275000003,valid:lambda4:274000002:period4_hold,post,WW,910,0.5545399146861669,0.016243547291961986,0.016243547291961986,0.0
innovation_gru,275000003,valid:lambda4:274000002:analytic,initial,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000002:analytic,initial,CW,1,1.0,0.0,0.059101104736328125,0.059101104736328125
innovation_gru,275000003,valid:lambda4:274000002:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000002:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000002:analytic,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000002:analytic,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000002:analytic,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000002:analytic,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000003:period4_hold,initial,CC,1,0.0006093845216331506,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000003:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000003:period4_hold,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000003:period4_hold,initial,WW,2,0.001218769043266301,1.4312088598498915e-05,1.4312088598498915e-05,0.0
innovation_gru,275000003,valid:lambda4:274000003:period4_hold,post,CC,1078,0.6569165143205362,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000003:period4_hold,post,CW,164,0.09993906154783669,0.0,0.01980035737983197,0.01980035737983197
innovation_gru,275000003,valid:lambda4:274000003:period4_hold,post,WC,225,0.13711151736745886,0.022266111527907275,0.0,-0.022266111527907275
innovation_gru,275000003,valid:lambda4:274000003:period4_hold,post,WW,171,0.10420475319926874,0.014643657868552106,0.017550133772553066,0.0029064759040009595
innovation_gru,275000003,valid:lambda4:274000003:analytic,initial,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000003:analytic,initial,CW,1,1.0,0.0,9.5367431640625e-07,9.5367431640625e-07
innovation_gru,275000003,valid:lambda4:274000003:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000003:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000003:analytic,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000003:analytic,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000003:analytic,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000003:analytic,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000003:neural,initial,CC,1,0.3333333333333333,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000003:neural,initial,CW,1,0.3333333333333333,0.0,0.17776171366373697,0.17776171366373697
innovation_gru,275000003,valid:lambda4:274000003:neural,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000003:neural,initial,WW,1,0.3333333333333333,6.357828776041666e-07,6.357828776041666e-07,0.0
innovation_gru,275000003,valid:lambda4:274000003:neural,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000003:neural,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000003:neural,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000003:neural,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000004:analytic,initial,CC,1,0.05,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000004:analytic,initial,CW,1,0.05,0.0,0.016060256958007814,0.016060256958007814
innovation_gru,275000003,valid:lambda4:274000004:analytic,initial,WC,1,0.05,0.002446556091308594,0.0,-0.002446556091308594
innovation_gru,275000003,valid:lambda4:274000004:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000004:analytic,post,CC,9,0.45,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000004:analytic,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000004:analytic,post,WC,4,0.2,0.041985821723937986,0.0,-0.041985821723937986
innovation_gru,275000003,valid:lambda4:274000004:analytic,post,WW,4,0.2,0.08738305568695068,0.08738305568695068,0.0
innovation_gru,275000003,valid:lambda4:274000004:neural,initial,CC,2,0.13333333333333333,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000004:neural,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000004:neural,initial,WC,1,0.06666666666666667,0.011863454182942709,0.0,-0.011863454182942709
innovation_gru,275000003,valid:lambda4:274000004:neural,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000004:neural,post,CC,5,0.3333333333333333,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000004:neural,post,CW,2,0.13333333333333333,0.0,0.011313247680664062,0.011313247680664062
innovation_gru,275000003,valid:lambda4:274000004:neural,post,WC,3,0.2,0.021817398071289063,0.0,-0.021817398071289063
innovation_gru,275000003,valid:lambda4:274000004:neural,post,WW,2,0.13333333333333333,0.03981084823608398,0.03981084823608398,0.0
innovation_gru,275000003,valid:lambda4:274000004:period4_hold,initial,CC,2,0.0425531914893617,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000004:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000004:period4_hold,initial,WC,1,0.02127659574468085,0.003786208781790226,0.0,-0.003786208781790226
innovation_gru,275000003,valid:lambda4:274000004:period4_hold,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000004:period4_hold,post,CC,19,0.40425531914893614,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000004:period4_hold,post,CW,7,0.14893617021276595,0.0,0.034528813463576294,0.034528813463576294
innovation_gru,275000003,valid:lambda4:274000004:period4_hold,post,WC,12,0.2553191489361702,0.11805318264251059,0.0,-0.11805318264251059
innovation_gru,275000003,valid:lambda4:274000004:period4_hold,post,WW,6,0.1276595744680851,0.048779507900806186,0.04179431022481715,-0.006985197675989034
innovation_gru,275000003,valid:lambda4:274000005:neural,initial,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000005:neural,initial,CW,2,0.024390243902439025,0.0,0.0023990956748404153,0.0023990956748404153
innovation_gru,275000003,valid:lambda4:274000005:neural,initial,WC,1,0.012195121951219513,0.0001774299435499238,0.0,-0.0001774299435499238
innovation_gru,275000003,valid:lambda4:274000005:neural,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000005:neural,post,CC,67,0.8170731707317073,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000005:neural,post,CW,3,0.036585365853658534,0.0,0.010562385000833651,0.010562385000833651
innovation_gru,275000003,valid:lambda4:274000005:neural,post,WC,3,0.036585365853658534,0.01098307167611471,0.0,-0.01098307167611471
innovation_gru,275000003,valid:lambda4:274000005:neural,post,WW,6,0.07317073170731707,0.011529399127494998,0.011529399127494998,0.0
innovation_gru,275000003,valid:lambda4:274000005:period4_hold,initial,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000005:period4_hold,initial,CW,3,0.0018281535648994515,0.0,0.0002089447542198688,0.0002089447542198688
innovation_gru,275000003,valid:lambda4:274000005:period4_hold,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000005:period4_hold,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000005:period4_hold,post,CC,190,0.1157830591102986,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000005:period4_hold,post,CW,22,0.01340645947592931,0.0,0.004718044194995013,0.004718044194995013
innovation_gru,275000003,valid:lambda4:274000005:period4_hold,post,WC,402,0.2449725776965265,0.042777145729785575,0.0,-0.042777145729785575
innovation_gru,275000003,valid:lambda4:274000005:period4_hold,post,WW,1024,0.6240097501523462,0.09480870046098373,0.09326442409622314,-0.001544276364760594
innovation_gru,275000003,valid:lambda4:274000005:analytic,initial,CC,1,0.010638297872340425,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000005:analytic,initial,CW,2,0.02127659574468085,0.0,0.0020928281418820644,0.0020928281418820644
innovation_gru,275000003,valid:lambda4:274000005:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000005:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000005:analytic,post,CC,67,0.7127659574468085,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000005:analytic,post,CW,5,0.05319148936170213,0.0,0.01001478763336831,0.01001478763336831
innovation_gru,275000003,valid:lambda4:274000005:analytic,post,WC,5,0.05319148936170213,0.01826523719949925,0.0,-0.01826523719949925
innovation_gru,275000003,valid:lambda4:274000005:analytic,post,WW,14,0.14893617021276595,0.062156727973451,0.062156727973451,0.0
innovation_gru,275000003,valid:lambda4:274000006:period4_hold,initial,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000006:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000006:period4_hold,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000006:period4_hold,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000006:period4_hold,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000006:period4_hold,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000006:period4_hold,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000006:period4_hold,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000006:analytic,initial,CC,2,0.4,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000006:analytic,initial,CW,1,0.2,0.0,1.9073486328125e-07,1.9073486328125e-07
innovation_gru,275000003,valid:lambda4:274000006:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000006:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000006:analytic,post,CC,2,0.4,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000006:analytic,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000006:analytic,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000006:analytic,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000006:neural,initial,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000006:neural,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000006:neural,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000006:neural,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000006:neural,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000006:neural,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000006:neural,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000006:neural,post,WW,0,0.0,0.0,0.0,0.0
